Hospital_ID,District_ID,Instrument_ID,Annual_Projected_Revenue,Buy_or_not
Hospital 1471,District 39,Instrument 3,3021,1
Hospital 1471,District 39,Instrument 7,247342,1
Hospital 1472,District 20,Instrument 5,2208,1
Hospital 1473,District 34,Instrument 3,120,1
Hospital 1473,District 41,Instrument 4,1140,1
Hospital 1474,District 41,Instrument 2,468,1
Hospital 1474,District 41,Instrument 3,822,1
Hospital 1477,District 20,Instrument 5,17112,1
Hospital 1478,District 13,Instrument 7,144391,1
Hospital 1478,District 32,Instrument 2,6912,1
Hospital 1478,District 32,Instrument 7,2280,1
Hospital 1478,District 41,Instrument 4,14220,1
Hospital 1479,District 20,Instrument 5,4140,1
Hospital 1482,District 20,Instrument 4,70008,1
Hospital 1482,District 20,Instrument 5,82024,1
Hospital 1482,District 23,Instrument 4,342,1
Hospital 1482,District 41,Instrument 4,27450,1
Hospital 1482,District 50,Instrument 4,828000,1
Hospital 1483,District 15,Instrument 3,17576,1
Hospital 1483,District 17,Instrument 2,2670,1
Hospital 1483,District 17,Instrument 3,1248,1
Hospital 1483,District 20,Instrument 2,27540,1
Hospital 1483,District 20,Instrument 3,21404,1
Hospital 1483,District 32,Instrument 2,3296,1
Hospital 1483,District 32,Instrument 3,168,1
Hospital 1483,District 35,Instrument 2,21752,1
Hospital 1483,District 4,Instrument 2,272475,1
Hospital 1483,District 50,Instrument 2,81184,1
Hospital 1483,District 50,Instrument 3,2463,1
Hospital 1483,District 8,Instrument 2,5400,1
Hospital 1483,District 8,Instrument 3,1080,1
Hospital 1484,District 20,Instrument 5,6449,1
Hospital 1484,District 32,Instrument 7,26244,1
Hospital 1485,District 41,Instrument 4,120,1
Hospital 1486,District 20,Instrument 5,6210,1
Hospital 1486,District 39,Instrument 3,1890,1
Hospital 1486,District 41,Instrument 7,294,1
Hospital 1487,District 13,Instrument 7,296990,1
Hospital 1487,District 48,Instrument 8,21426,1
Hospital 1488,District 20,Instrument 5,565,1
Hospital 1488,District 21,Instrument 5,48000,1
Hospital 1488,District 31,Instrument 3,46800,1
Hospital 1488,District 35,Instrument 2,121800,1
Hospital 1488,District 41,Instrument 4,18890,1
Hospital 1488,District 50,Instrument 4,182341,1
Hospital 1488,District 8,Instrument 3,18927,1
Hospital 1488,District 8,Instrument 4,3984,1
Hospital 1489,District 18,Instrument 7,664,1
Hospital 1489,District 20,Instrument 13,1275,1
Hospital 1489,District 20,Instrument 18,822,1
Hospital 1489,District 20,Instrument 5,24000,1
Hospital 1492,District 39,Instrument 3,3026,1
Hospital 1493,District 13,Instrument 2,1818,1
Hospital 1497,District 20,Instrument 4,1590,1
Hospital 1497,District 20,Instrument 5,17820,1
Hospital 1497,District 27,Instrument 7,35987,1
Hospital 1497,District 39,Instrument 3,126,1
Hospital 1499,District 50,Instrument 4,90057,1
Hospital 1499,District 50,Instrument 8,24547,1
Hospital 15,District 12,Instrument 5,360000,1
Hospital 15,District 12,Instrument 7,6030000,1
Hospital 15,District 13,Instrument 7,295439,1
Hospital 15,District 18,Instrument 7,6972,1
Hospital 15,District 2,Instrument 7,26011,1
Hospital 15,District 20,Instrument 4,6210,1
Hospital 15,District 37,Instrument 7,22821,1
Hospital 15,District 41,Instrument 4,69156,1
Hospital 15,District 46,Instrument 7,15368,1
Hospital 15,District 50,Instrument 13,19916,1
Hospital 1501,District 39,Instrument 3,963,1
Hospital 1502,District 15,Instrument 2,600,1
Hospital 1502,District 39,Instrument 3,420,1
Hospital 1503,District 13,Instrument 7,2864,1
Hospital 1503,District 19,Instrument 5,125000,1
Hospital 1503,District 48,Instrument 4,17493,1
Hospital 1503,District 50,Instrument 4,17630,1
Hospital 1503,District 50,Instrument 7,3325,1
Hospital 1504,District 13,Instrument 7,153064,1
Hospital 1504,District 15,Instrument 4,14011,1
Hospital 1504,District 28,Instrument 4,450,1
Hospital 1504,District 39,Instrument 3,56705,1
Hospital 1504,District 50,Instrument 4,170403,1
Hospital 1504,District 8,Instrument 4,10530,1
Hospital 1505,District 17,Instrument 2,4283,1
Hospital 1506,District 17,Instrument 8,3877,1
Hospital 1506,District 20,Instrument 4,5400,1
Hospital 1506,District 20,Instrument 5,16390,1
Hospital 1506,District 39,Instrument 3,33291,1
Hospital 1506,District 53,Instrument 8,2646000,1
Hospital 1507,District 3,Instrument 3,9024,1
Hospital 1508,District 13,Instrument 7,30012,1
Hospital 1508,District 20,Instrument 4,2688,1
Hospital 1509,District 41,Instrument 4,95760,1
Hospital 1509,District 41,Instrument 7,38701,1
Hospital 1512,District 20,Instrument 5,4968,1
Hospital 1512,District 50,Instrument 4,18858,1
Hospital 1513,District 13,Instrument 7,10474,1
Hospital 1515,District 13,Instrument 7,10494,1
Hospital 1515,District 15,Instrument 4,1476,1
Hospital 1515,District 20,Instrument 3,481250,1
Hospital 1516,District 13,Instrument 7,7882,1
Hospital 1516,District 19,Instrument 3,8400,1
Hospital 1516,District 20,Instrument 13,11385,1
Hospital 1517,District 39,Instrument 3,3187,1
Hospital 1519,District 20,Instrument 5,13800,1
Hospital 152,District 13,Instrument 7,1620,1
Hospital 1523,District 13,Instrument 7,811,1
Hospital 1524,District 20,Instrument 5,5244,1
Hospital 1524,District 41,Instrument 7,288,1
Hospital 1525,District 12,Instrument 5,20664,1
Hospital 1525,District 12,Instrument 7,1410161,1
Hospital 1525,District 13,Instrument 7,30597,1
Hospital 1525,District 20,Instrument 5,10350,1
Hospital 1525,District 41,Instrument 4,4980,1
Hospital 1526,District 12,Instrument 7,8100,1
Hospital 1526,District 13,Instrument 2,53976,1
Hospital 1526,District 15,Instrument 3,450,1
Hospital 1526,District 48,Instrument 7,9300,1
Hospital 1526,District 50,Instrument 7,16200,1
Hospital 1528,District 2,Instrument 13,154072,1
Hospital 153,District 20,Instrument 4,16650,1
Hospital 153,District 34,Instrument 3,25860,1
Hospital 153,District 41,Instrument 4,7050,1
Hospital 153,District 8,Instrument 3,3725,1
Hospital 153,District 8,Instrument 5,13368,1
Hospital 153,District 8,Instrument 7,3720,1
Hospital 1532,District 13,Instrument 7,3018,1
Hospital 1532,District 41,Instrument 4,1800,1
Hospital 1532,District 41,Instrument 7,1317,1
Hospital 1533,District 18,Instrument 7,388,1
Hospital 1533,District 20,Instrument 5,8142,1
Hospital 1533,District 39,Instrument 3,13663,1
Hospital 1534,District 13,Instrument 7,144,1
Hospital 1535,District 13,Instrument 7,1799434,1
Hospital 1535,District 20,Instrument 4,79380,1
Hospital 1535,District 20,Instrument 5,14904,1
Hospital 1535,District 39,Instrument 3,4146,1
Hospital 1535,District 41,Instrument 4,8760,1
Hospital 1535,District 50,Instrument 4,96422,1
Hospital 1536,District 28,Instrument 19,1510,1
Hospital 1536,District 39,Instrument 3,63059,1
Hospital 1537,District 48,Instrument 7,6480,1
Hospital 1538,District 41,Instrument 7,44760,1
Hospital 1538,District 50,Instrument 2,700,1
Hospital 1538,District 50,Instrument 3,735,1
Hospital 1539,District 13,Instrument 7,294,1
Hospital 154,District 41,Instrument 7,1537,1
Hospital 1542,District 13,Instrument 7,32808,1
Hospital 1543,District 39,Instrument 3,18635,1
Hospital 1544,District 20,Instrument 4,504,1
Hospital 1545,District 20,Instrument 5,139860,1
Hospital 1545,District 41,Instrument 7,7860,1
Hospital 1546,District 50,Instrument 13,5525,1
Hospital 1546,District 7,Instrument 2,1800,1
Hospital 1546,District 7,Instrument 4,1200,1
Hospital 1547,District 39,Instrument 3,60742,1
Hospital 1548,District 20,Instrument 5,118680,1
Hospital 155,District 13,Instrument 7,362422,1
Hospital 1550,District 13,Instrument 2,25878,1
Hospital 1550,District 13,Instrument 3,600,1
Hospital 1550,District 20,Instrument 2,4896,1
Hospital 1550,District 39,Instrument 3,1642,1
Hospital 1551,District 13,Instrument 5,24576,1
Hospital 1551,District 41,Instrument 7,250,1
Hospital 1554,District 13,Instrument 2,4848,1
Hospital 1554,District 17,Instrument 2,1800,1
Hospital 1554,District 17,Instrument 3,600,1
Hospital 1554,District 20,Instrument 5,2760,1
Hospital 1555,District 50,Instrument 19,29087,1
Hospital 1559,District 20,Instrument 13,10176,1
Hospital 1559,District 20,Instrument 4,37500,1
Hospital 1559,District 20,Instrument 5,3600,1
Hospital 1559,District 28,Instrument 19,2931,1
Hospital 1559,District 39,Instrument 3,532,1
Hospital 1559,District 8,Instrument 3,300,1
Hospital 156,District 27,Instrument 7,13850,1
Hospital 156,District 27,Instrument 8,1440,1
Hospital 156,District 29,Instrument 7,19000,1
Hospital 156,District 39,Instrument 3,53434,1
Hospital 156,District 39,Instrument 8,133,1
Hospital 1560,District 34,Instrument 13,216,1
Hospital 1562,District 18,Instrument 5,22581,1
Hospital 1562,District 50,Instrument 7,233952,1
Hospital 1563,District 14,Instrument 7,45406,1
Hospital 1564,District 13,Instrument 7,31607,1
Hospital 1566,District 15,Instrument 5,12000,1
Hospital 1566,District 20,Instrument 5,42000,1
Hospital 1566,District 4,Instrument 2,44160,1
Hospital 1567,District 13,Instrument 7,4604,1
Hospital 1567,District 39,Instrument 3,922,1
Hospital 1567,District 44,Instrument 4,106272,1
Hospital 1567,District 48,Instrument 2,4500,1
Hospital 1569,District 28,Instrument 5,49473,1
Hospital 157,District 13,Instrument 7,3848,1
Hospital 157,District 28,Instrument 7,3840,1
Hospital 157,District 39,Instrument 3,26505,1
Hospital 157,District 4,Instrument 3,1800,1
Hospital 157,District 4,Instrument 4,28080,1
Hospital 1570,District 13,Instrument 7,96000,1
Hospital 1570,District 4,Instrument 3,42360,1
Hospital 1570,District 4,Instrument 4,120,1
Hospital 1570,District 8,Instrument 3,6774,1
Hospital 1572,District 41,Instrument 2,3864,1
Hospital 1572,District 41,Instrument 3,510,1
Hospital 1572,District 41,Instrument 5,204,1
Hospital 1572,District 41,Instrument 7,420,1
Hospital 1573,District 27,Instrument 7,24750,1
Hospital 1573,District 39,Instrument 3,8064,1
Hospital 1574,District 20,Instrument 13,134,1
Hospital 1574,District 20,Instrument 2,77487,1
Hospital 1574,District 20,Instrument 3,32226,1
Hospital 1575,District 39,Instrument 3,2983,1
Hospital 1575,District 41,Instrument 4,156,1
Hospital 1575,District 8,Instrument 3,432,1
Hospital 1575,District 8,Instrument 4,528,1
Hospital 1576,District 12,Instrument 4,21558,1
Hospital 1576,District 13,Instrument 7,4956,1
Hospital 1576,District 39,Instrument 3,368,1
Hospital 1576,District 50,Instrument 4,3207,1
Hospital 158,District 50,Instrument 19,85680,1
Hospital 158,District 8,Instrument 3,379,1
Hospital 1580,District 13,Instrument 7,26426,1
Hospital 1581,District 13,Instrument 7,75133,1
Hospital 1581,District 28,Instrument 19,11172,1
Hospital 1581,District 44,Instrument 4,323,1
Hospital 1581,District 50,Instrument 4,84686,1
Hospital 1581,District 50,Instrument 5,51719,1
Hospital 1581,District 8,Instrument 3,1857,1
Hospital 1581,District 9,Instrument 2,48708,1
Hospital 1581,District 9,Instrument 3,10849,1
Hospital 1581,District 9,Instrument 4,886,1
Hospital 1582,District 13,Instrument 5,22656,1
Hospital 1582,District 13,Instrument 7,2472,1
Hospital 1585,District 13,Instrument 2,38340,1
Hospital 1585,District 13,Instrument 3,34080,1
Hospital 1585,District 13,Instrument 7,7685,1
Hospital 1585,District 20,Instrument 5,276,1
Hospital 1585,District 41,Instrument 4,7980,1
Hospital 1587,District 13,Instrument 7,6924,1
Hospital 1588,District 48,Instrument 7,174996,1
Hospital 1588,District 50,Instrument 4,1541,1
Hospital 1589,District 13,Instrument 7,2700,1
Hospital 1589,District 39,Instrument 7,16726,1
Hospital 159,District 19,Instrument 20,112812,1
Hospital 159,District 19,Instrument 5,235620,1
Hospital 159,District 19,Instrument 7,47838,1
Hospital 159,District 48,Instrument 8,4284,1
Hospital 159,District 50,Instrument 20,1482264,1
Hospital 1591,District 28,Instrument 19,7340,1
Hospital 1591,District 50,Instrument 2,7200,1
Hospital 1591,District 50,Instrument 3,3600,1
Hospital 1593,District 39,Instrument 3,12112,1
Hospital 1595,District 20,Instrument 5,3726,1
Hospital 1595,District 32,Instrument 2,8165,1
Hospital 1595,District 32,Instrument 3,4478,1
Hospital 1595,District 32,Instrument 5,4650,1
Hospital 1595,District 32,Instrument 7,2024,1
Hospital 1596,District 8,Instrument 3,5070,1
Hospital 1596,District 8,Instrument 8,469733,1
Hospital 1597,District 8,Instrument 2,15000,1
Hospital 1597,District 8,Instrument 3,4800,1
Hospital 16,District 19,Instrument 5,24996,1
Hospital 16,District 39,Instrument 3,3075,1
Hospital 1600,District 13,Instrument 13,1861,1
Hospital 1602,District 13,Instrument 7,11397,1
Hospital 1602,District 20,Instrument 4,600,1
Hospital 1602,District 28,Instrument 8,19862,1
Hospital 1602,District 29,Instrument 7,6661,1
Hospital 1602,District 39,Instrument 3,1616,1
Hospital 1602,District 39,Instrument 8,533,1
Hospital 1602,District 44,Instrument 8,35521,1
Hospital 1602,District 50,Instrument 8,19862,1
Hospital 161,District 13,Instrument 5,75000,1
Hospital 161,District 13,Instrument 7,6000,1
Hospital 162,District 20,Instrument 4,7062,1
Hospital 162,District 39,Instrument 3,2643,1
Hospital 162,District 48,Instrument 5,28446,1
Hospital 162,District 48,Instrument 7,5400,1
Hospital 162,District 50,Instrument 3,63500,1
Hospital 163,District 12,Instrument 7,76375,1
Hospital 163,District 13,Instrument 7,8673,1
Hospital 163,District 15,Instrument 4,192,1
Hospital 163,District 20,Instrument 5,6762,1
Hospital 163,District 28,Instrument 3,120,1
Hospital 163,District 28,Instrument 4,270,1
Hospital 163,District 50,Instrument 4,114459,1
Hospital 165,District 20,Instrument 5,11040,1
Hospital 166,District 20,Instrument 13,6300,1
Hospital 168,District 41,Instrument 7,9600,1
Hospital 169,District 39,Instrument 3,2022,1
Hospital 169,District 50,Instrument 13,16143,1
Hospital 169,District 50,Instrument 20,599520,1
Hospital 169,District 50,Instrument 4,513756,1
Hospital 169,District 50,Instrument 8,7062,1
Hospital 17,District 20,Instrument 13,3825,1
Hospital 17,District 41,Instrument 7,4124,1
Hospital 171,District 48,Instrument 5,43812,1
Hospital 171,District 48,Instrument 7,923004,1
Hospital 172,District 20,Instrument 4,3300,1
Hospital 172,District 41,Instrument 4,360,1
Hospital 172,District 8,Instrument 3,469,1
Hospital 172,District 8,Instrument 4,1761,1
Hospital 173,District 13,Instrument 5,22800,1
Hospital 173,District 18,Instrument 5,1993,1
Hospital 173,District 39,Instrument 7,11437,1
Hospital 174,District 39,Instrument 3,5621,1
Hospital 176,District 20,Instrument 2,19584,1
Hospital 176,District 20,Instrument 3,7020,1
Hospital 176,District 41,Instrument 13,208140,1
Hospital 176,District 41,Instrument 18,199998,1
Hospital 176,District 41,Instrument 7,42000,1
Hospital 177,District 32,Instrument 13,59280,1
Hospital 179,District 39,Instrument 7,61263,1
Hospital 179,District 50,Instrument 4,10376,1
Hospital 18,District 20,Instrument 2,1552,1
Hospital 18,District 39,Instrument 3,3476,1
Hospital 180,District 18,Instrument 7,7119,1
Hospital 180,District 20,Instrument 5,4140,1
Hospital 181,District 12,Instrument 4,57480,1
Hospital 181,District 20,Instrument 4,53280,1
Hospital 181,District 39,Instrument 3,247965,1
Hospital 181,District 41,Instrument 5,12750,1
Hospital 181,District 50,Instrument 4,27360,1
Hospital 181,District 8,Instrument 4,6000,1
Hospital 184,District 39,Instrument 3,3409,1
Hospital 185,District 13,Instrument 7,2874,1
Hospital 186,District 12,Instrument 4,17712,1
Hospital 186,District 19,Instrument 3,600,1
Hospital 186,District 19,Instrument 4,780,1
Hospital 186,District 20,Instrument 4,17778,1
Hospital 186,District 30,Instrument 2,10500,1
Hospital 186,District 4,Instrument 3,17064,1
Hospital 186,District 4,Instrument 4,117144,1
Hospital 186,District 41,Instrument 4,42528,1
Hospital 186,District 41,Instrument 7,9000,1
Hospital 186,District 43,Instrument 2,18000,1
Hospital 186,District 44,Instrument 4,132930,1
Hospital 186,District 48,Instrument 4,10560,1
Hospital 186,District 50,Instrument 4,27240,1
Hospital 186,District 7,Instrument 2,15540,1
Hospital 187,District 20,Instrument 5,240120,1
Hospital 189,District 20,Instrument 5,102000,1
Hospital 189,District 48,Instrument 2,6900,1
Hospital 189,District 50,Instrument 4,58869,1
Hospital 189,District 50,Instrument 5,31111,1
Hospital 189,District 53,Instrument 8,2785455,1
Hospital 19,District 13,Instrument 7,619425,1
Hospital 19,District 20,Instrument 5,1518,1
Hospital 19,District 41,Instrument 4,3720,1
Hospital 19,District 41,Instrument 7,92250,1
Hospital 19,District 50,Instrument 4,2100,1
Hospital 190,District 19,Instrument 3,24416,1
Hospital 190,District 19,Instrument 4,800,1
Hospital 190,District 20,Instrument 4,68949,1
Hospital 190,District 50,Instrument 5,140420,1
Hospital 190,District 50,Instrument 7,2898,1
Hospital 191,District 20,Instrument 13,1875,1
Hospital 191,District 48,Instrument 5,250002,1
Hospital 192,District 28,Instrument 7,24728,1
Hospital 192,District 34,Instrument 13,721,1
Hospital 193,District 13,Instrument 7,6493,1
Hospital 194,District 20,Instrument 4,180,1
Hospital 194,District 39,Instrument 3,14908,1
Hospital 198,District 13,Instrument 19,29046,1
Hospital 198,District 13,Instrument 7,474,1
Hospital 198,District 20,Instrument 5,18216,1
Hospital 199,District 13,Instrument 2,45360,1
Hospital 199,District 13,Instrument 7,48405,1
Hospital 199,District 50,Instrument 4,2963,1
Hospital 20,District 19,Instrument 2,7560,1
Hospital 20,District 19,Instrument 3,2160,1
Hospital 20,District 30,Instrument 3,495,1
Hospital 20,District 43,Instrument 3,2475,1
Hospital 20,District 50,Instrument 4,11879,1
Hospital 20,District 8,Instrument 2,18432,1
Hospital 20,District 8,Instrument 3,7248,1
Hospital 20,District 8,Instrument 8,3255,1
Hospital 20,District 9,Instrument 2,16200,1
Hospital 20,District 9,Instrument 3,1050,1
Hospital 200,District 13,Instrument 7,162,1
Hospital 200,District 16,Instrument 3,1800,1
Hospital 200,District 20,Instrument 5,11178,1
Hospital 201,District 13,Instrument 7,150028,1
Hospital 201,District 41,Instrument 4,3660,1
Hospital 201,District 50,Instrument 4,635,1
Hospital 201,District 8,Instrument 3,1500,1
Hospital 201,District 8,Instrument 5,1500,1
Hospital 201,District 8,Instrument 7,5550,1
Hospital 205,District 10,Instrument 8,2339,1
Hospital 205,District 21,Instrument 2,3000,1
Hospital 205,District 21,Instrument 3,3000,1
Hospital 206,District 27,Instrument 2,476190,1
Hospital 206,District 39,Instrument 7,1744,1
Hospital 208,District 13,Instrument 13,446,1
Hospital 208,District 13,Instrument 7,99042,1
Hospital 208,District 19,Instrument 2,25560,1
Hospital 208,District 20,Instrument 5,600,1
Hospital 208,District 39,Instrument 3,23899,1
Hospital 208,District 41,Instrument 7,2016,1
Hospital 208,District 50,Instrument 4,5520,1
Hospital 208,District 50,Instrument 5,31800,1
Hospital 208,District 50,Instrument 7,6930,1
Hospital 211,District 13,Instrument 7,263410,1
Hospital 211,District 39,Instrument 3,1415,1
Hospital 211,District 48,Instrument 7,26534,1
Hospital 212,District 29,Instrument 13,9167,1
Hospital 212,District 29,Instrument 7,32238,1
Hospital 213,District 19,Instrument 3,6462,1
Hospital 213,District 19,Instrument 4,9113,1
Hospital 214,District 13,Instrument 7,300,1
Hospital 214,District 20,Instrument 4,104550,1
Hospital 214,District 20,Instrument 5,230286,1
Hospital 214,District 39,Instrument 3,358,1
Hospital 215,District 13,Instrument 7,2349,1
Hospital 215,District 16,Instrument 4,37116,1
Hospital 215,District 20,Instrument 4,317880,1
Hospital 215,District 28,Instrument 7,5812,1
Hospital 215,District 4,Instrument 3,240000,1
Hospital 215,District 4,Instrument 4,420000,1
Hospital 215,District 41,Instrument 4,145200,1
Hospital 215,District 41,Instrument 7,912,1
Hospital 217,District 13,Instrument 7,240,1
Hospital 217,District 32,Instrument 7,2400,1
Hospital 217,District 39,Instrument 3,210,1
Hospital 217,District 41,Instrument 4,35265,1
Hospital 217,District 41,Instrument 7,5124,1
Hospital 218,District 20,Instrument 4,2808,1
Hospital 218,District 41,Instrument 4,1275,1
Hospital 219,District 50,Instrument 4,2531,1
Hospital 220,District 13,Instrument 7,39522,1
Hospital 220,District 50,Instrument 4,6015,1
Hospital 220,District 8,Instrument 3,81231,1
Hospital 220,District 8,Instrument 4,215,1
Hospital 220,District 8,Instrument 5,6955,1
Hospital 220,District 8,Instrument 7,2160,1
Hospital 221,District 20,Instrument 5,1380,1
Hospital 221,District 41,Instrument 4,4860,1
Hospital 222,District 20,Instrument 2,660,1
Hospital 222,District 20,Instrument 3,180,1
Hospital 225,District 13,Instrument 18,3690639,1
Hospital 225,District 13,Instrument 7,88256,1
Hospital 225,District 39,Instrument 3,25815,1
Hospital 225,District 48,Instrument 5,4980,1
Hospital 225,District 50,Instrument 4,1440,1
Hospital 226,District 13,Instrument 7,19140,1
Hospital 226,District 28,Instrument 3,19530,1
Hospital 227,District 13,Instrument 2,158400,1
Hospital 227,District 13,Instrument 7,600,1
Hospital 227,District 19,Instrument 3,29550,1
Hospital 227,District 20,Instrument 13,6208,1
Hospital 227,District 39,Instrument 3,407,1
Hospital 227,District 4,Instrument 2,71808,1
Hospital 227,District 4,Instrument 3,65280,1
Hospital 227,District 8,Instrument 3,3240,1
Hospital 228,District 10,Instrument 8,1754,1
Hospital 228,District 2,Instrument 19,44695,1
Hospital 228,District 39,Instrument 3,3352,1
Hospital 228,District 41,Instrument 4,2484,1
Hospital 228,District 50,Instrument 13,886200,1
Hospital 229,District 20,Instrument 4,9540,1
Hospital 229,District 20,Instrument 7,234,1
Hospital 229,District 34,Instrument 4,240,1
Hospital 229,District 50,Instrument 4,26667,1
Hospital 230,District 13,Instrument 5,38400,1
Hospital 230,District 13,Instrument 7,47400,1
Hospital 230,District 29,Instrument 7,43700,1
Hospital 230,District 50,Instrument 20,7800,1
Hospital 232,District 20,Instrument 5,276,1
Hospital 232,District 28,Instrument 19,468,1
Hospital 232,District 28,Instrument 5,7139,1
Hospital 232,District 39,Instrument 3,4220,1
Hospital 232,District 8,Instrument 3,10260,1
Hospital 232,District 8,Instrument 4,4460,1
Hospital 232,District 8,Instrument 5,378,1
Hospital 232,District 8,Instrument 7,26662,1
Hospital 234,District 12,Instrument 4,92406,1
Hospital 234,District 28,Instrument 3,7818,1
Hospital 235,District 13,Instrument 7,168,1
Hospital 235,District 8,Instrument 3,264,1
Hospital 235,District 8,Instrument 4,994,1
Hospital 235,District 8,Instrument 5,1518,1
Hospital 235,District 8,Instrument 7,2520,1
Hospital 236,District 20,Instrument 13,938,1
Hospital 236,District 39,Instrument 3,32380,1
Hospital 236,District 8,Instrument 3,900,1
Hospital 237,District 13,Instrument 3,104049,1
Hospital 238,District 10,Instrument 8,1920,1
Hospital 238,District 20,Instrument 13,7399,1
Hospital 24,District 20,Instrument 13,37403,1
Hospital 24,District 20,Instrument 5,4850,1
Hospital 242,District 8,Instrument 3,2015,1
Hospital 242,District 8,Instrument 4,3840,1
Hospital 242,District 8,Instrument 5,4741,1
Hospital 242,District 8,Instrument 7,3793,1
Hospital 243,District 48,Instrument 5,1032,1
Hospital 245,District 39,Instrument 3,121171,1
Hospital 245,District 39,Instrument 7,99998,1
Hospital 245,District 50,Instrument 4,5379,1
Hospital 246,District 8,Instrument 8,404,1
Hospital 249,District 34,Instrument 3,1686,1
Hospital 25,District 15,Instrument 4,2700,1
Hospital 25,District 16,Instrument 7,22082,1
Hospital 25,District 20,Instrument 4,16290,1
Hospital 25,District 20,Instrument 5,17240,1
Hospital 25,District 53,Instrument 2,217200,1
Hospital 25,District 53,Instrument 3,45600,1
Hospital 25,District 53,Instrument 4,621360,1
Hospital 25,District 53,Instrument 5,187470,1
Hospital 25,District 8,Instrument 3,1500,1
Hospital 25,District 8,Instrument 4,600,1
Hospital 25,District 8,Instrument 7,2640,1
Hospital 251,District 39,Instrument 7,27385,1
Hospital 251,District 41,Instrument 4,36186,1
Hospital 251,District 41,Instrument 7,45602,1
Hospital 253,District 13,Instrument 7,39384,1
Hospital 253,District 48,Instrument 7,1216763,1
Hospital 254,District 41,Instrument 7,250,1
Hospital 255,District 20,Instrument 4,3000,1
Hospital 255,District 20,Instrument 5,108000,1
Hospital 255,District 8,Instrument 3,10969,1
Hospital 255,District 8,Instrument 7,4404,1
Hospital 257,District 13,Instrument 7,3801137,1
Hospital 258,District 15,Instrument 2,4800,1
Hospital 259,District 18,Instrument 7,2297,1
Hospital 259,District 19,Instrument 3,2400,1
Hospital 259,District 19,Instrument 4,900,1
Hospital 259,District 19,Instrument 5,24997,1
Hospital 259,District 20,Instrument 4,19932,1
Hospital 259,District 41,Instrument 4,1800,1
Hospital 259,District 50,Instrument 4,47789,1
Hospital 259,District 8,Instrument 3,9357,1
Hospital 259,District 8,Instrument 4,2100,1
Hospital 259,District 8,Instrument 5,9950,1
Hospital 259,District 8,Instrument 7,2559,1
Hospital 26,District 13,Instrument 4,720,1
Hospital 26,District 18,Instrument 5,753,1
Hospital 26,District 20,Instrument 4,1200,1
Hospital 26,District 20,Instrument 5,29070,1
Hospital 26,District 44,Instrument 4,9000,1
Hospital 26,District 44,Instrument 5,24960,1
Hospital 26,District 50,Instrument 4,9122,1
Hospital 26,District 50,Instrument 5,63600,1
Hospital 260,District 41,Instrument 7,6000,1
Hospital 262,District 20,Instrument 4,32044,1
Hospital 262,District 50,Instrument 4,195410,1
Hospital 265,District 12,Instrument 3,2430,1
Hospital 265,District 20,Instrument 4,32520,1
Hospital 265,District 20,Instrument 5,33375,1
Hospital 265,District 4,Instrument 2,16620,1
Hospital 265,District 4,Instrument 3,12498,1
Hospital 265,District 4,Instrument 4,1326,1
Hospital 265,District 41,Instrument 4,19728,1
Hospital 266,District 13,Instrument 7,1284,1
Hospital 266,District 4,Instrument 3,50328,1
Hospital 266,District 50,Instrument 5,79901,1
Hospital 266,District 50,Instrument 7,13226,1
Hospital 267,District 20,Instrument 4,149400,1
Hospital 267,District 20,Instrument 5,107940,1
Hospital 27,District 12,Instrument 3,5206,1
Hospital 271,District 13,Instrument 7,2257,1
Hospital 271,District 20,Instrument 4,1548,1
Hospital 271,District 39,Instrument 3,21102,1
Hospital 271,District 41,Instrument 4,17100,1
Hospital 271,District 44,Instrument 4,15840,1
Hospital 272,District 17,Instrument 2,478,1
Hospital 272,District 20,Instrument 5,414,1
Hospital 275,District 13,Instrument 7,714,1
Hospital 275,District 15,Instrument 3,35856,1
Hospital 275,District 5,Instrument 2,36000,1
Hospital 275,District 9,Instrument 7,63774,1
Hospital 276,District 12,Instrument 4,54180,1
Hospital 276,District 13,Instrument 7,9144,1
Hospital 276,District 19,Instrument 3,360,1
Hospital 276,District 19,Instrument 4,1920,1
Hospital 276,District 39,Instrument 3,532,1
Hospital 276,District 4,Instrument 3,5460,1
Hospital 276,District 4,Instrument 4,7644,1
Hospital 276,District 41,Instrument 4,540,1
Hospital 276,District 41,Instrument 7,4599,1
Hospital 277,District 20,Instrument 5,42780,1
Hospital 277,District 32,Instrument 7,204,1
Hospital 278,District 20,Instrument 5,2622,1
Hospital 278,District 41,Instrument 7,3600,1
Hospital 279,District 12,Instrument 7,22176,1
Hospital 28,District 15,Instrument 3,3600,1
Hospital 28,District 17,Instrument 13,24208,1
Hospital 28,District 32,Instrument 7,23220,1
Hospital 28,District 41,Instrument 4,2790,1
Hospital 280,District 13,Instrument 2,359640,1
Hospital 280,District 39,Instrument 3,1105,1
Hospital 282,District 15,Instrument 2,240,1
Hospital 283,District 13,Instrument 7,11412,1
Hospital 283,District 20,Instrument 4,6000,1
Hospital 283,District 20,Instrument 5,20988,1
Hospital 283,District 32,Instrument 7,1710,1
Hospital 283,District 39,Instrument 3,2677,1
Hospital 283,District 50,Instrument 4,17881,1
Hospital 284,District 13,Instrument 5,70920,1
Hospital 285,District 2,Instrument 2,157959,1
Hospital 285,District 2,Instrument 3,115249,1
